Tresserhorn Skyknight,Black,Creature  Zombie Knight,{5}{B}{B},"Flying
Prevent all damage that would be dealt to Tresserhorn Skyknight by creatures with first strike.",5,3,1,0,1,1,http://mtgimage.com/card/tresserhorn skyknight.jpg
Tribute to Hunger,Black,Instant,{2}{B},Target opponent sacrifices a creature. You gain life equal to that creature's toughness.,,,1,0,1,1,http://mtgimage.com/card/tribute to hunger.jpg
Triumph of Cruelty,Black,Enchantment,{2}{B},"At the beginning of your upkeep, target opponent discards a card if you control the creature with the greatest power or tied for the greatest power.",,,1,0,1,1,http://mtgimage.com/card/triumph of cruelty.jpg
Tsabo's Assassin,Black,Creature  Zombie Assassin,{2}{B}{B},{T}: Destroy target creature if it shares a color with the most common color among all permanents or a color tied for most common. A creature destroyed this way can't be regenerated.,1,1,0,0,1,1,http://mtgimage.com/card/tsabo's assassin.jpg
Tsabo's Decree,Black,Instant,{5}{B},Choose a creature type. Target player reveals his or her hand and discards all creature cards of that type. Then destroy all creatures of that type that player controls. They can't be regenerated.,,,0,0,1,1,http://mtgimage.com/card/tsabo's decree.jpg
Twilight's Call,Black,Sorcery,{4}{B}{B},"You may cast Twilight's Call as though it had flash if you pay {2} more to cast it. (You may cast it any time you could cast an instant.)
Each player returns all creature cards from his or her graveyard to the battlefield.",,,0,0,1,1,http://mtgimage.com/card/twilight's call.jpg
Twisted Abomination,Black,Creature  Zombie Mutant,{5}{B},"{B}: Regenerate Twisted Abomination.
Swampcycling {2} ({2}, Discard this card: Search your library for a Swamp card, reveal it, and put it into your hand. Then shuffle your library.)",5,3,1,0,1,1,http://mtgimage.com/card/twisted abomination.jpg
Twisted Experiment,Black,Enchantment  Aura,{1}{B},"Enchant creature
Enchanted creature gets +3/-1.",,,0,0,1,1,http://mtgimage.com/card/twisted experiment.jpg
Typhoid Rats,Black,Creature  Rat,{B},Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.),1,1,1,1,1,1,http://mtgimage.com/card/typhoid rats.jpg
Tyrant's Choice,Black,Sorcery,{1}{B},"Will of the council  Starting with you, each player votes for death or torture. If death gets more votes, each opponent sacrifices a creature. If torture gets more votes or the vote is tied, each opponent loses 4 life.",,,0,0,1,1,http://mtgimage.com/card/tyrant's choice.jpg
Ubul Sar Gatekeepers,Black,Creature  Zombie Soldier,{3}{B},"When Ubul Sar Gatekeepers enters the battlefield, if you control two or more Gates, target creature an opponent controls gets -2/-2 until end of turn.",2,4,1,0,1,1,http://mtgimage.com/card/ubul sar gatekeepers.jpg
Ulcerate,Black,Instant,{B},Target creature gets -3/-3 until end of turn. You lose 3 life.,,,1,1,1,1,http://mtgimage.com/card/ulcerate.jpg
Ultimate Price,Black,Instant,{1}{B},Destroy target monocolored creature.,,,1,0,1,1,http://mtgimage.com/card/ultimate price.jpg
Umbra Stalker,Black,Creature  Elemental,{4}{B}{B}{B},Chroma  Umbra Stalker's power and toughness are each equal to the number of black mana symbols in the mana costs of cards in your graveyard.,*,*,1,0,1,1,http://mtgimage.com/card/umbra stalker.jpg
Unbreathing Horde,Black,Creature  Zombie,{2}{B},"Unbreathing Horde enters the battlefield with a +1/+1 counter on it for each other Zombie you control and each Zombie card in your graveyard.
If Unbreathing Horde would be dealt damage, prevent that damage and remove a +1/+1 counter from it.",0,0,1,0,1,1,http://mtgimage.com/card/unbreathing horde.jpg
Unburden,Black,Sorcery,{1}{B}{B},"Target player discards two cards.
Cycling {2} ({2}, Discard this card: Draw a card.)",,,0,0,1,1,http://mtgimage.com/card/unburden.jpg
Unburial Rites,Black,Sorcery,{4}{B},"Return target creature card from your graveyard to the battlefield.
Flashback {3}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,1,0,1,1,http://mtgimage.com/card/unburial rites.jpg
Uncle Istvan,Black,Creature  Human,{1}{B}{B}{B},Prevent all damage that would be dealt to Uncle Istvan by creatures.,1,3,1,0,1,1,http://mtgimage.com/card/uncle istvan.jpg
Undead Executioner,Black,Creature  Zombie,{3}{B},"When Undead Executioner dies, you may have target creature get -2/-2 until end of turn.",2,2,1,0,1,1,http://mtgimage.com/card/undead executioner.jpg
Undead Gladiator,Black,Creature  Zombie Barbarian,{1}{B}{B},"{1}{B}, Discard a card: Return Undead Gladiator from your graveyard to your hand. Activate this ability only during your upkeep.
Cycling {1}{B} ({1}{B}, Discard this card: Draw a card.)",3,1,0,0,1,1,http://mtgimage.com/card/undead gladiator.jpg
Undead Leotau,Black,Creature  Zombie Cat,{5}{B},"{R}: Undead Leotau gets +1/-1 until end of turn.
Unearth {2}{B} ({2}{B}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)",3,4,1,0,1,1,http://mtgimage.com/card/undead leotau.jpg
Undead Minotaur,Black,Creature  Zombie Minotaur,{2}{B},,2,3,1,0,1,1,http://mtgimage.com/card/undead minotaur.jpg
Undead Warchief,Black,Creature  Zombie,{2}{B}{B},"Zombie spells you cast cost {1} less to cast.
Zombie creatures you control get +2/+1.",1,1,1,0,1,1,http://mtgimage.com/card/undead warchief.jpg
Undercity Informer,Black,Creature  Human Rogue,{2}{B},"{1}, Sacrifice a creature: Target player reveals cards from the top of his or her library until he or she reveals a land card, then puts those cards into his or her graveyard.",2,3,1,0,1,1,http://mtgimage.com/card/undercity informer.jpg
Undercity Plague,Black,Sorcery,{4}{B}{B},"Target player loses 1 life, discards a card, then sacrifices a permanent.
Cipher (Then you may exile this spell card encoded on a creature you control. Whenever that creature deals combat damage to a player, its controller may cast a copy of the encoded card without paying its mana cost.)",,,1,0,1,1,http://mtgimage.com/card/undercity plague.jpg
Undercity Shade,Black,Creature  Shade,{4}{B},"Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)
{B}: Undercity Shade gets +1/+1 until end of turn.",1,1,1,0,1,1,http://mtgimage.com/card/undercity shade.jpg
Undertaker,Black,Creature  Human Spellshaper,{1}{B},"{B}, {T}, Discard a card: Return target creature card from your graveyard to your hand.",1,1,1,0,1,1,http://mtgimage.com/card/undertaker.jpg
Underworld Connections,Black,Enchantment  Aura,{1}{B}{B},"Enchant land
Enchanted land has ""{T}, Pay 1 life: Draw a card.""",,,1,0,1,1,http://mtgimage.com/card/underworld connections.jpg
Underworld Dreams,Black,Enchantment,{B}{B}{B},"Whenever an opponent draws a card, Underworld Dreams deals 1 damage to him or her.",,,1,0,1,1,http://mtgimage.com/card/underworld dreams.jpg
Undying Beast,Black,Creature  Beast,{3}{B},"When Undying Beast dies, put it on top of its owner's library.",3,2,0,0,1,1,http://mtgimage.com/card/undying beast.jpg
Undying Evil,Black,Instant,{B},"Target creature gains undying until end of turn. (When it dies, if it had no +1/+1 counters on it, return it to the battlefield under its owner's control with a +1/+1 counter on it.)",,,1,0,1,1,http://mtgimage.com/card/undying evil.jpg
Unearth,Black,Sorcery,{B},"Return target creature card with converted mana cost 3 or less from your graveyard to the battlefield.
Cycling {2} ({2}, Discard this card: Draw a card.)",,,0,0,1,1,http://mtgimage.com/card/unearth.jpg
Unhallowed Cathar,Black,Creature  Zombie Soldier,,Unhallowed Cathar can't block.,2,1,1,0,1,1,http://mtgimage.com/card/unhallowed cathar.jpg
Unhallowed Pact,Black,Enchantment  Aura,{2}{B},"Enchant creature
When enchanted creature dies, return that card to the battlefield under your control.",,,1,0,1,1,http://mtgimage.com/card/unhallowed pact.jpg
Unhinge,Black,Sorcery,{2}{B},"Target player discards a card.
Draw a card.",,,0,0,1,1,http://mtgimage.com/card/unhinge.jpg
Unholy Fiend,Black,Creature  Horror,,"At the beginning of your end step, you lose 1 life.",3,3,1,0,1,1,http://mtgimage.com/card/unholy fiend.jpg
Unholy Strength,Black,Enchantment  Aura,{B},"Enchant creature
Enchanted creature gets +2/+1.",,,1,0,1,1,http://mtgimage.com/card/unholy strength.jpg
Unliving Psychopath,Black,Creature  Zombie Assassin,{2}{B}{B},"{B}: Unliving Psychopath gets +1/-1 until end of turn.
{B}, {T}: Destroy target creature with power less than Unliving Psychopath's power.",0,4,1,0,1,1,http://mtgimage.com/card/unliving psychopath.jpg
Unmake the Graves,Black,Instant,{4}{B},"Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Return up to two target creature cards from your graveyard to your hand.",,,1,1,1,1,http://mtgimage.com/card/unmake the graves.jpg
Unmask,Black,Sorcery,{3}{B},"You may exile a black card from your hand rather than pay Unmask's mana cost.
Target player reveals his or her hand. You choose a nonland card from it. That player discards that card.",,,0,0,1,1,http://mtgimage.com/card/unmask.jpg
Unnatural Hunger,Black,Enchantment  Aura,{3}{B}{B},"Enchant creature
At the beginning of the upkeep of enchanted creature's controller, Unnatural Hunger deals damage to that player equal to that creature's power unless he or she sacrifices another creature.",,,0,0,1,1,http://mtgimage.com/card/unnatural hunger.jpg
Unnerve,Black,Sorcery,{3}{B},Each opponent discards two cards.,,,0,0,1,1,http://mtgimage.com/card/unnerve.jpg
Unspeakable Symbol,Black,Enchantment,{1}{B}{B},Pay 3 life: Put a +1/+1 counter on target creature.,,,0,0,1,1,http://mtgimage.com/card/unspeakable symbol.jpg
Unworthy Dead,Black,Creature  Skeleton,{1}{B},{B}: Regenerate Unworthy Dead.,1,1,0,0,1,1,http://mtgimage.com/card/unworthy dead.jpg
Unyielding Krumar,Black,Creature  Orc Warrior,{3}{B},{1}{W}: Unyielding Krumar gains first strike until end of turn.,3,3,1,1,1,1,http://mtgimage.com/card/unyielding krumar.jpg
Urborg Emissary,Black,Creature  Human Wizard,{2}{B},"Kicker {1}{U} (You may pay an additional {1}{U} as you cast this spell.)
When Urborg Emissary enters the battlefield, if it was kicked, return target permanent to its owner's hand.",3,1,0,0,1,1,http://mtgimage.com/card/urborg emissary.jpg
Urborg Justice,Black,Instant,{B}{B},Target opponent sacrifices a creature for each creature put into your graveyard from the battlefield this turn.,,,0,0,1,1,http://mtgimage.com/card/urborg justice.jpg
Urborg Mindsucker,Black,Creature  Horror,{2}{B},"{B}, Sacrifice Urborg Mindsucker: Target opponent discards a card at random. Activate this ability only any time you could cast a sorcery.",2,2,0,0,1,1,http://mtgimage.com/card/urborg mindsucker.jpg
Urborg Panther,Black,Creature  Nightstalker Cat,{2}{B},"{B}, Sacrifice Urborg Panther: Destroy target creature blocking Urborg Panther.
Sacrifice a creature named Feral Shadow, a creature named Breathstealer, and Urborg Panther: Search your library for a card named Spirit of the Night and put that card onto the battlefield. Then shuffle your library.",2,2,0,0,1,1,http://mtgimage.com/card/urborg panther.jpg
Urborg Phantom,Black,Creature  Spirit Minion,{2}{B},"Urborg Phantom can't block.
{U}: Prevent all combat damage that would be dealt to and dealt by Urborg Phantom this turn.",3,1,0,0,1,1,http://mtgimage.com/card/urborg phantom.jpg
Urborg Shambler,Black,Creature  Horror,{2}{B}{B},Other black creatures get -1/-1.,4,3,0,0,1,1,http://mtgimage.com/card/urborg shambler.jpg
Urborg Skeleton,Black,Creature  Skeleton,{B},"Kicker {3} (You may pay an additional {3} as you cast this spell.)
{B}: Regenerate Urborg Skeleton.
If Urborg Skeleton was kicked, it enters the battlefield with a +1/+1 counter on it.",0,1,0,0,1,1,http://mtgimage.com/card/urborg skeleton.jpg
Urborg Stalker,Black,Creature  Horror,{3}{B},"At the beginning of each player's upkeep, if that player controls a nonblack, nonland permanent, Urborg Stalker deals 1 damage to that player.",2,4,0,0,1,1,http://mtgimage.com/card/urborg stalker.jpg
Urborg Syphon-Mage,Black,Creature  Human Spellshaper,{2}{B},"{2}{B}, {T}, Discard a card: Each other player loses 2 life. You gain life equal to the life lost this way.",2,2,1,0,1,1,http://mtgimage.com/card/urborg syphon-mage.jpg
Urborg Uprising,Black,Sorcery,{4}{B},"Return up to two target creature cards from your graveyard to your hand.
Draw a card.",,,0,0,1,1,http://mtgimage.com/card/urborg uprising.jpg
Urge to Feed,Black,Instant,{B}{B},"Target creature gets -3/-3 until end of turn. You may tap any number of untapped Vampire creatures you control. If you do, put a +1/+1 counter on each of those Vampires.",,,1,0,1,1,http://mtgimage.com/card/urge to feed.jpg
Vampire Aristocrat,Black,Creature  Vampire Rogue,{2}{B},Sacrifice a creature: Vampire Aristocrat gets +2/+2 until end of turn.,2,2,1,0,1,1,http://mtgimage.com/card/vampire aristocrat.jpg
Vampire Bats,Black,Creature  Bat,{B},"Flying (This creature can't be blocked except by creatures with flying or reach.)
{B}: Vampire Bats gets +1/+0 until end of turn. Activate this ability no more than twice each turn.",0,1,1,0,1,1,http://mtgimage.com/card/vampire bats.jpg
Vampire Hexmage,Black,Creature  Vampire Shaman,{B}{B},"First strike
Sacrifice Vampire Hexmage: Remove all counters from target permanent.",2,1,1,0,1,1,http://mtgimage.com/card/vampire hexmage.jpg
Vampire Hounds,Black,Creature  Vampire Hound,{2}{B},Discard a creature card: Vampire Hounds gets +2/+2 until end of turn.,2,2,0,0,1,1,http://mtgimage.com/card/vampire hounds.jpg
Vampire Interloper,Black,Creature  Vampire Scout,{1}{B},"Flying
Vampire Interloper can't block.",2,1,1,0,1,1,http://mtgimage.com/card/vampire interloper.jpg
Vampire Lacerator,Black,Creature  Vampire Warrior,{B},"At the beginning of your upkeep, you lose 1 life unless an opponent has 10 or less life.",2,2,1,0,1,1,http://mtgimage.com/card/vampire lacerator.jpg
Vampire Nighthawk,Black,Creature  Vampire Shaman,{1}{B}{B},"Flying
Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Lifelink (Damage dealt by this creature also causes you to gain that much life.)",2,3,1,0,1,1,http://mtgimage.com/card/vampire nighthawk.jpg
Vampire Nocturnus,Black,Creature  Vampire,{1}{B}{B}{B},"Play with the top card of your library revealed.
As long as the top card of your library is black, Vampire Nocturnus and other Vampire creatures you control get +2/+1 and have flying.",3,3,1,0,1,1,http://mtgimage.com/card/vampire nocturnus.jpg
